date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2023-12-23,89764,0.5307245097295168,2.2321129627728228e-5,0.5304789773036117,2.2321129627728226e-4
2024-01-01,479,0.348643006263048,0,0.348643006263048,0
2024-02-10,672154,0.15974320178187493,5.955697180218155e-6,0.152598905095293,0.00713834098940177
2024-02-25,674559,0.1291130290376769,0,0.12238118465276386,0.00673184438491313
2024-04-22,450560,0.15283125274816883,0,0.15223612930668753,5.951234414813037e-4
2024-05-08,674559,0.13332280337516184,0,0.12889125527215675,0.004431548103005089
2024-05-15,674556,0.13269778112492864,0,0.11274459876544497,0.01995318235948368
2024-05-16,674559,0.130844264239996,0,0.1178863997834689,0.012957864456527102
2024-05-23,674558,0.13295937032029367,1.4836138860767967e-6,0.12594929470858082,0.007008591997826788
2024-05-31,674559,0.13692057334738394,0,0.1244181776781426,0.012502395669241342
2024-06-08,105471,0.016160205473057174,0,0.016160205473057174,0
2024-06-17,674032,0.13256514189296523,1.0393408019684413e-5,0.12571737078056744,0.006837377704378104
2024-06-24,674559,0.13486258867118422,9.643475952304346e-5,0.10900917144889877,0.025756982462762423
2024-07-02,674336,0.12796876265307117,7.865744275696873e-5,0.09984798481610807,0.02804212039420612
2024-07-03,674556,0.12508939091093046,7.418091441550925e-5,0.10044631659877026,0.024568893397744707
2024-07-10,674559,0.12514021948574972,9.791837120801336e-5,0.07826699191081071,0.04677530920373099
2024-07-11,674559,0.11937912258961005,1.3797588670220066e-4,0.0783973170156865,0.040843829687221334
2024-07-18,674559,0.12349321851862684,1.1720532311262205e-4,0.08272505302733897,0.040650960168175244
2024-07-19,674559,0.11866112435110507,1.5577922692183943e-4,0.08166281615132572,0.03684252897285751
2024-07-26,668964,0.10793049930662606,4.12904263810896e-4,0.06285511717393658,0.044662477868878586
2024-08-04,669415,0.11462210562203483,8.730924020036891e-4,0.0823296469177888,0.031419366302242346
2024-08-11,662730,0.11262425048611242,0.0019256765665090045,0.06656961868802687,0.04412895523157654
2024-08-12,674022,0.10651953287499859,0.001400161326720289,0.07838712920864725,0.026732242339631056
2024-08-27,674557,0.11290019954869486,1.6616500176530523e-4,0.09609528012909119,0.016638754417838377
2024-08-28,674505,0.1109342568941244,1.0386113878624531e-4,0.09458799737972347,0.016242398375614676
2024-09-04,674557,0.11645672985100959,7.714803653389172e-5,0.0956000548972894,0.020779526917186295
2024-09-05,674558,0.1122645042224388,6.231178321522547e-5,0.09096574327392032,0.02123644916530327
2024-09-13,667034,0.11711542709622623,3.000723986441443e-5,0.1042468222803721,0.012838597575989714
2024-09-20,674543,0.12807875714422245,1.1869175227712136e-5,0.11185804554865035,0.016208842420344385
2024-09-21,674554,0.12419756375889304,8.90173614341819e-6,0.1126594300943325,0.011529231928417127
2024-09-28,674533,0.12704412557613556,1.483668915871945e-6,0.11379051115065149,0.013252130756568213
2024-09-29,674117,0.12541199495597763,2.969170422342298e-6,0.11337497806380196,0.012034047721753332
2024-10-06,673863,0.12689518291628674,2.9702904732669092e-6,0.11247739295904917,0.014414819666764311
2024-10-07,672260,0.1293339030596137,2.97737868241476e-6,0.11684231079754258,0.01248861488338871
2024-10-14,674558,0.13335034039688376,2.9672277721535934e-6,0.11759732815452034,0.015750045014591273
2024-10-15,644390,0.1342404211095691,0,0.12623037547498156,0.008010045634587536
2024-11-07,674555,0.15313444297169615,2.9672409788733523e-6,0.1387136518143717,0.014417823916345619
2024-11-08,674553,0.15473537371164653,1.483624891709252e-6,0.14026706376769796,0.014466826319056918
2024-11-24,551456,0.5606763258255879,3.6304135374163907e-6,0.5470586446467381,0.013614050765311464
2024-12-02,291699,0.5169476038657883,0.0101178135978671,0.32476606373311595,0.18206372653481487
2024-12-09,674545,0.2686704117798644,8.901855006364872e-6,0.25163034128973955,0.01703116863511855
2024-12-10,599685,0.22822617749373053,1.0011677935235696e-5,0.21817612145974313,0.010040044356052196
2025-01-11,674541,0.3546067015226312,1.186921044714679e-5,0.34682582315928295,0.0077690091529011825
2025-01-18,674483,0.21919139642799448,8.902673926260297e-6,0.2044315485883073,0.014750945165761
2025-01-19,674557,0.20014315557078494,4.450848261570676e-6,0.18771158729007995,0.012427117432443492
2025-01-27,674559,0.16000043961451105,3.071076187887692e-4,0.14774283987328976,0.01195049212243254
2025-02-11,674491,0.9999629059861267,0.9981740551677537,7.836001330706559e-4,0.0010052506853024856
2025-02-12,657926,0.999971099093769,0.9989561434086707,4.837099042874918e-4,5.312457808107009e-4
2025-02-20,299352,0.9937486017601049,0.9871536617547144,0.006382627130281692,2.123128751076531e-4
2025-02-27,641286,0.4868931590772828,0.09702447909072674,0.3025549664610114,0.08731371352557056
2025-02-28,667479,0.3800243577429702,0.04688420142685549,0.28036595398327774,0.05277420233283768
2025-03-07,674530,0.22290881230181175,4.992713582247789e-4,0.20824945815007062,0.014160082793516427
2025-03-08,594617,0.23087122524153006,4.858173785852559e-4,0.22061314527414866,0.00977226258879632
2025-03-24,674559,0.17494693135548667,1.4312489196180205e-5,0.16531837879130762,0.009614240074982882
2025-04-09,616819,0.16168605454201343,0,0.1555665392547274,0.006119515287286079
2025-04-16,674559,0.13852136708312623,0,0.131252891624632,0.007268475458494301
2025-04-17,674559,0.13509474771849928,1.4836116849698994e-6,0.13080780811914103,0.004285455987673346
2025-05-02,595410,0.16917994679756582,0,0.16311333315895823,0.0060666136386075585
2025-05-10,490406,0.15125967920715505,0,0.14442337755401044,0.006836301653144595
2025-05-26,635450,0.15862734595524153,2.6771842190347797e-5,0.1486083777190655,0.009992196393985693
2025-05-27,674552,0.14189181444766327,2.077077929997472e-5,0.1355300214734996,0.006341022194863711
2025-06-03,674552,0.14258863045708647,2.9672541857106743e-6,0.13337382258336197,0.009211840619538789
2025-06-04,674553,0.14076870352520057,5.934499566837008e-6,0.13105689498407183,0.009705874041561927
2025-06-11,674545,0.15689291375047337,6.379662754561492e-5,0.14346743275837406,0.013361684364553672
2025-06-12,674377,0.13925177340500006,1.4840123940292721e-5,0.12462831527423561,0.014608618006824156
2025-06-19,674557,0.1463135203464237,2.6111643134547966e-4,0.11931467479173599,0.02673772912334224
2025-06-27,674536,0.14434047934534847,0.0014050282095406906,0.1267679829210613,0.016167468214746468
2025-06-28,674550,0.13257933512876086,4.8663113041480917e-4,0.11888838369135886,0.0132043203069872
2025-07-05,672944,0.14762235425601797,1.561519912974378e-4,0.12946856989632444,0.017997632368396115
2025-07-06,674559,0.12844439143264383,2.536975981298528e-4,0.11320918303968792,0.014981510794826045
2025-07-13,674559,0.12722246557656244,5.786085571382608e-4,0.11006894727494047,0.016574909744483717
2025-07-14,400942,0.11888268341867947,0.0013749901576716383,0.106707407594215,0.010800285666792833
2025-07-21,649916,0.13622525190692547,4.481629423222085e-4,0.12098771186797037,0.01478937709663288
2025-07-22,674525,0.1197344394288188,3.96144302513712e-4,0.1058634540947338,0.013474841031571283
2025-07-29,674557,0.12547125683210733,2.7001812786862104e-4,0.11332637554236813,0.011874863161870563
2025-07-30,414847,0.09268589616476539,2.655637518449313e-4,0.08205368922726468,0.010366643185655772
2025-08-07,658907,0.12342366835030544,2.2325680257700943e-4,0.10802464876601096,0.01517576278171747
2025-08-14,674558,0.12750391260981714,2.0622233016467475e-4,0.1154213611216077,0.011876329158044758
2025-08-15,674537,0.12307328916142088,2.0326143518376374e-4,0.11387459647427245,0.00899543125196467
2025-08-22,674559,0.13224164026851642,1.0385281794789296e-4,0.11962649011121737,0.012511297339351161
2025-08-30,674534,0.14122771523867705,2.670600086283166e-5,0.12678125243859972,0.014419756799214496
2025-08-31,476489,0.0860695242619181,1.3436144980318176e-4,0.07191958407952052,0.014015578732594397
2025-09-07,316590,0.12240083500265511,0,0.11204458932806531,0.010356245674589806
2025-09-08,582182,0.1546615295396261,2.923870564951298e-5,0.14406851847519375,0.010563772358782867
2025-09-15,674555,0.13814429645172158,2.0770686852113467e-5,0.12741178583113666,0.010711739933732803
2025-09-16,674521,0.13753757974811973,2.8190211300849823e-5,0.1285181958271794,0.00899119370963947
2025-09-23,674557,0.12912930138339965,5.934464348760901e-6,0.11999616075065662,0.009127206168394266
2025-09-24,674539,0.1276299870184824,2.967311416697614e-6,0.11942982191843857,0.008197197788627158
2025-10-17,674559,0.12999647034235381,1.4836116849698994e-6,0.12251313300336564,0.007481853727303203
2025-11-10,557562,0.1556398653379879,0,0.15331780309506612,0.0023220622429217744
2025-11-26,617287,0.15529212874399556,3.241898839648871e-6,0.1522285343405274,0.0030603525046285344
2025-11-27,674551,0.1335431600183432,4.45088788202386e-6,0.130707944437494,0.0028307646929671753
2025-12-12,672901,0.14493793123142287,4.4618103416938135e-6,0.14084198933774794,0.004091480083333227
2025-12-13,482337,0.07075822205017866,1.660338295392744e-5,0.06793564694801088,0.002805971719213737
2025-12-28,674316,0.6815952990729996,0.0405350936383209,0.5727061575365456,0.06835404789813028
2025-12-29,559565,0.4055795704976088,0.03768489749742688,0.30206743712159867,0.06582723587858355
